pa, pp, ta, tp
the writer embraced the leader .,the leader was embraced by the writer .,a reader judges a mayor .,a mayor is judged by a reader .
the student hurried the chief .,the chief was hurried by the student .,a reader judges a mayor .,a mayor is judged by a reader .
the student asked the chief .,the chief was asked by the student .,a reader judges a mayor .,a mayor is judged by a reader .
the writer forgot the president .,the president was forgotten by the writer .,a reader judges a mayor .,a mayor is judged by a reader .
the reader discovers the glass .,the glass is discovered by the reader .,a writer carried a beer .,a beer was carried by a writer .
the author accepts the glass .,the glass is accepted by the author .,a writer carried a beer .,a beer was carried by a writer .
the author raises the bottle .,the bottle is raised by the author .,a writer carried a beer .,a beer was carried by a writer .
the singer washes the bottle .,the bottle is washed by the singer .,a writer carried a beer .,a beer was carried by a writer .
the reader wraps the bottle .,the bottle is wrapped by the reader .,a writer carried a beer .,a beer was carried by a writer .
the author destroys the glass .,the glass is destroyed by the author .,a writer carried a beer .,a beer was carried by a writer .
the reader removes the bottle .,the bottle is removed by the reader .,a writer carried a beer .,a beer was carried by a writer .
the reader catches the glass .,the glass is caught by the reader .,a writer carried a beer .,a beer was carried by a writer .
the reader drags the bottle .,the bottle is dragged by the reader .,a writer carried a beer .,a beer was carried by a writer .
the reader accepts the bottle .,the bottle is accepted by the reader .,a writer carried a beer .,a beer was carried by a writer .
a student dragged a king .,a king was dragged by a student .,the reader uses the card .,the card is used by the reader .
a student joined a business .,a business was joined by a student .,the reader uses the card .,the card is used by the reader .
a student embraced a king .,a king was embraced by a student .,the reader uses the card .,the card is used by the reader .
an author protected a king .,a king was protected by an author .,the reader uses the card .,the card is used by the reader .
an author kissed a king .,a king was kissed by an author .,the reader uses the card .,the card is used by the reader .
a student struck a king .,a king was struck by a student .,the reader uses the card .,the card is used by the reader .
a writer chased a business .,a business was chased by a writer .,the reader uses the card .,the card is used by the reader .
a writer protected a king .,a king was protected by a writer .,the reader uses the card .,the card is used by the reader .
a student understood a king .,a king was understood by a student .,the reader uses the card .,the card is used by the reader .
an author killed a king .,a king was killed by an author .,the reader uses the card .,the card is used by the reader .
the teacher kills the friend .,the friend is killed by the teacher .,a student understood a buddy .,a buddy was understood by a student .
the girl beats the friend .,the friend is beaten by the girl .,a student understood a buddy .,a buddy was understood by a student .
the girl carries the friend .,the friend is carried by the girl .,a student understood a buddy .,a buddy was understood by a student .
the teacher judges the friend .,the friend is judged by the teacher .,a student understood a buddy .,a buddy was understood by a student .
the reader embraces the friend .,the friend is embraced by the reader .,a student understood a buddy .,a buddy was understood by a student .
the reader joins the friend .,the friend is joined by the reader .,a student understood a buddy .,a buddy was understood by a student .
the professor strikes the friend .,the friend is struck by the professor .,a student understood a buddy .,a buddy was understood by a student .
the girl beats the friend .,the friend is beaten by the girl .,a student understood a buddy .,a buddy was understood by a student .
the reader comforts the friend .,the friend is comforted by the reader .,a student understood a buddy .,a buddy was understood by a student .
the girl protects the friend .,the friend is protected by the girl .,a student understood a buddy .,a buddy was understood by a student .
the brother forgets the uncle .,the uncle is forgotten by the brother .,a son killed a father .,a father was killed by a son .
the brother teaches the daughter .,the daughter is taught by the brother .,a son killed a father .,a father was killed by a son .
the boy comforts the priest .,the priest is comforted by the boy .,a son killed a father .,a father was killed by a son .
the boy surprises the man .,the man is surprised by the boy .,a son killed a father .,a father was killed by a son .
the child hurries the brother .,the brother is hurried by the child .,a son killed a father .,a father was killed by a son .
the daughter comforts the man .,the man is comforted by the daughter .,a son killed a father .,a father was killed by a son .
the child forgives the priest .,the priest is forgiven by the child .,a son killed a father .,a father was killed by a son .
the daughter embraces the uncle .,the uncle is embraced by the daughter .,a son killed a father .,a father was killed by a son .
the daughter discovers the priest .,the priest is discovered by the daughter .,a son killed a father .,a father was killed by a son .
the child kisses the daughter .,the daughter is kissed by the child .,a son killed a father .,a father was killed by a son .
the captain understood the doctor .,the doctor was understood by the captain .,a pilot raises a lawyer .,a lawyer is raised by a pilot .
the captain killed the doctor .,the doctor was killed by the captain .,a pilot raises a lawyer .,a lawyer is raised by a pilot .
the captain killed the doctor .,the doctor was killed by the captain .,a pilot raises a lawyer .,a lawyer is raised by a pilot .
the captain comforted the doctor .,the doctor was comforted by the captain .,a pilot raises a lawyer .,a lawyer is raised by a pilot .
the captain hurried the doctor .,the doctor was hurried by the captain .,a pilot raises a lawyer .,a lawyer is raised by a pilot .
