pa, pp, ta, tp
a bottle beat a cigarette .,a cigarette was beaten by a bottle .,the brother follows the club .,the club is followed by the brother .
a chocolate prepares a daughter .,a daughter is prepared by a chocolate .,the scientist joined the president .,the president was joined by the scientist .
a bag beats a salad .,a salad is beaten by a bag .,the scientist joined the president .,the president was joined by the scientist .
a book forgets a card .,a card is forgotten by a book .,the scientist joined the president .,the president was joined by the scientist .
a camera removes a cup .,a cup is removed by a camera .,the scientist joined the president .,the president was joined by the scientist .
a chocolate surprises a cigarette .,a cigarette is surprised by a chocolate .,the scientist joined the president .,the president was joined by the scientist .
a tea uses a soldier .,a soldier is used by a tea .,the scientist joined the president .,the president was joined by the scientist .
a log drinks an aunt .,an aunt is drunk by a log .,the scientist joined the president .,the president was joined by the scientist .
a cigarette keeps a button .,a button is kept by a cigarette .,the scientist joined the president .,the president was joined by the scientist .
a glass kisses an iron .,an iron is kissed by a glass .,the scientist joined the president .,the president was joined by the scientist .
a book catches a crystal .,a crystal is caught by a book .,the scientist joined the president .,the president was joined by the scientist .
a newspaper comforts a son .,a son is comforted by a newspaper .,the wife dragged the guitar .,the guitar was dragged by the wife .
a television hurries an actor .,an actor is hurried by a television .,the wife dragged the guitar .,the guitar was dragged by the wife .
a machine punches a priest .,a priest is punched by a machine .,the wife dragged the guitar .,the guitar was dragged by the wife .
a bell kisses a partner .,a partner is kissed by a bell .,the wife dragged the guitar .,the guitar was dragged by the wife .
an anchor helps an employer .,an employer is helped by an anchor .,the wife dragged the guitar .,the guitar was dragged by the wife .
a chicken beats a pie .,a pie is beaten by a chicken .,the wife dragged the guitar .,the guitar was dragged by the wife .
a box teaches a writer .,a writer is taught by a box .,the wife dragged the guitar .,the guitar was dragged by the wife .
a newspaper accepts a club .,a club is accepted by a newspaper .,the wife dragged the guitar .,the guitar was dragged by the wife .
a television comforts a hero .,a hero is comforted by a television .,the wife dragged the guitar .,the guitar was dragged by the wife .
a jacket punches a juice .,a juice is punched by a jacket .,the wife dragged the guitar .,the guitar was dragged by the wife .
the gun hurried the pie .,the pie was hurried by the gun .,an aunt forgives a father .,a father is forgiven by an aunt .
the button destroyed the husband .,the husband was destroyed by the button .,an aunt forgives a father .,a father is forgiven by an aunt .
the coat joined the chocolate .,the chocolate was joined by the coat .,an aunt forgives a father .,a father is forgiven by an aunt .
the jacket judged the tea .,the tea was judged by the jacket .,an aunt forgives a father .,a father is forgiven by an aunt .
the salad drank the actress .,the actress was drunk by the salad .,an aunt forgives a father .,a father is forgiven by an aunt .
the key wrapped the beer .,the beer was wrapped by the key .,an aunt forgives a father .,a father is forgiven by an aunt .
the book used the administration .,the administration was used by the book .,an aunt forgives a father .,a father is forgiven by an aunt .
the salad embraced the husband .,the husband was embraced by the salad .,an aunt forgives a father .,a father is forgiven by an aunt .
the motor surprised the cigarette .,the cigarette was surprised by the motor .,an aunt forgives a father .,a father is forgiven by an aunt .
the crystal kissed the manager .,the manager was kissed by the crystal .,an aunt forgives a father .,a father is forgiven by an aunt .
a bottle judges a lady .,a lady is judged by a bottle .,the worker killed the princess .,the princess was killed by the worker .
a wire leaves a guest .,a guest is left by a wire .,the worker killed the princess .,the princess was killed by the worker .
a telephone chases a log .,a log is chased by a telephone .,the worker killed the princess .,the princess was killed by the worker .
a cheese raises a doctor .,a doctor is raised by a cheese .,the worker killed the princess .,the princess was killed by the worker .
a pot describes an opponent .,an opponent is described by a pot .,the worker killed the princess .,the princess was killed by the worker .
an instrument follows an attorney .,an attorney is followed by an instrument .,the worker killed the princess .,the princess was killed by the worker .
a bag washes a motor .,a motor is washed by a bag .,the worker killed the princess .,the princess was killed by the worker .
a juice leaves an uncle .,an uncle is left by a juice .,the worker killed the princess .,the princess was killed by the worker .
a cigarette forgets a chief .,a chief is forgotten by a cigarette .,the worker killed the princess .,the princess was killed by the worker .
an iron eats a candy .,a candy is eaten by an iron .,the worker killed the princess .,the princess was killed by the worker .
a cigarette forgave a beer .,a beer was forgiven by a cigarette .,the manager asks the company .,the company is asked by the manager .
a book caught a son .,a son was caught by a book .,the manager asks the company .,the company is asked by the manager .
a chocolate understood an aunt .,an aunt was understood by a chocolate .,the manager asks the company .,the company is asked by the manager .
a tea grabbed a cop .,a cop was grabbed by a tea .,the manager asks the company .,the company is asked by the manager .
a coffee prepared an opponent .,an opponent was prepared by a coffee .,the manager asks the company .,the company is asked by the manager .
a computer smelled a band .,a band was smelled by a computer .,the manager asks the company .,the company is asked by the manager .
an instrument struck a computer .,a computer was struck by an instrument .,the manager asks the company .,the company is asked by the manager .
an iron destroyed a hero .,a hero was destroyed by an iron .,the manager asks the company .,the company is asked by the manager .
a salad used a partner .,a partner was used by a salad .,the manager asks the company .,the company is asked by the manager .
a beer kept an opponent .,an opponent was kept by a beer .,the manager asks the company .,the company is asked by the manager .
a juice drinks a wife .,a wife is drunk by a juice .,the partner chased the company .,the company was chased by the partner .
