pa, pp, ta, tp
the reader carried the tea .,the tea was carried by the reader .,the girl caught the meal .,the meal was caught by the girl .
the physician beat the nurse .,the nurse was beaten by the physician .,the girl caught the meal .,the meal was caught by the girl .
the mother judged the physician .,the physician was judged by the mother .,the girl caught the meal .,the meal was caught by the girl .
the reader judged the son .,the son was judged by the reader .,the girl caught the meal .,the meal was caught by the girl .
a physician purchases a chicken .,a chicken is purchased by a physician .,a king chases an administration .,an administration is chased by a king .
a writer wraps a gun .,a gun is wrapped by a writer .,a king chases an administration .,an administration is chased by a king .
a wife joins a club .,a club is joined by a wife .,a king chases an administration .,an administration is chased by a king .
a minister accepts a button .,a button is accepted by a minister .,a king chases an administration .,an administration is chased by a king .
a guest eats a candy .,a candy is eaten by a guest .,a king chases an administration .,an administration is chased by a king .
a father selects a cup .,a cup is selected by a father .,a king chases an administration .,an administration is chased by a king .
a husband prepares a chocolate .,a chocolate is prepared by a husband .,a king chases an administration .,an administration is chased by a king .
a corporation protects a pilot .,a pilot is protected by a corporation .,a king chases an administration .,an administration is chased by a king .
a child eats a cheese .,a cheese is eaten by a child .,a king chases an administration .,an administration is chased by a king .
a man leads an army .,an army is led by a man .,a king chases an administration .,an administration is chased by a king .
the singer struck the husband .,the husband was struck by the singer .,the partner killed the chief .,the chief was killed by the partner .
the attorney kissed the daughter .,the daughter was kissed by the attorney .,the partner killed the chief .,the chief was killed by the partner .
the daughter raised the actor .,the actor was raised by the daughter .,the partner killed the chief .,the chief was killed by the partner .
the pilot carried the pie .,the pie was carried by the pilot .,the partner killed the chief .,the chief was killed by the partner .
the candidate led the club .,the club was led by the candidate .,the partner killed the chief .,the chief was killed by the partner .
the secretary punched the cousin .,the cousin was punched by the secretary .,the partner killed the chief .,the chief was killed by the partner .
the uncle used the cigarette .,the cigarette was used by the uncle .,the partner killed the chief .,the chief was killed by the partner .
the pilot washed the log .,the log was washed by the pilot .,the partner killed the chief .,the chief was killed by the partner .
the writer forgot the president .,the president was forgotten by the writer .,the partner killed the chief .,the chief was killed by the partner .
the princess purchased the juice .,the juice was purchased by the princess .,the partner killed the chief .,the chief was killed by the partner .
the parent hurried the guy .,the guy was hurried by the parent .,the singer followed the band .,the band was followed by the singer .
the winner carried the juice .,the juice was carried by the winner .,the singer followed the band .,the band was followed by the singer .
the cousin wanted the cigarette .,the cigarette was wanted by the cousin .,the singer followed the band .,the band was followed by the singer .
the bishop killed the uncle .,the uncle was killed by the bishop .,the singer followed the band .,the band was followed by the singer .
the author selected the beer .,the beer was selected by the author .,the singer followed the band .,the band was followed by the singer .
the guest ate the meal .,the meal was eaten by the guest .,the singer followed the band .,the band was followed by the singer .
the corporation purchased the juice .,the juice was purchased by the corporation .,the singer followed the band .,the band was followed by the singer .
the scientist understood the champion .,the champion was understood by the scientist .,the singer followed the band .,the band was followed by the singer .
the minister comforted the pilot .,the pilot was comforted by the minister .,the singer followed the band .,the band was followed by the singer .
the bishop helped the king .,the king was helped by the bishop .,the singer followed the band .,the band was followed by the singer .
the son collects the coffee .,the coffee is collected by the son .,the president joins the worker .,the worker is joined by the president .
the father carries the salad .,the salad is carried by the father .,the president joins the worker .,the worker is joined by the president .
the husband chases the corporation .,the corporation is chased by the husband .,the president joins the worker .,the worker is joined by the president .
the friend protects the singer .,the singer is protected by the friend .,the president joins the worker .,the worker is joined by the president .
the scientist follows the band .,the band is followed by the scientist .,the president joins the worker .,the worker is joined by the president .
the parent describes the buddy .,the buddy is described by the parent .,the president joins the worker .,the worker is joined by the president .
