pa, pp, ta, tp
a nervous priest beat a bishop .,a bishop was beaten by a nervous priest .,the dangerous scientist drags the kid .,the kid is dragged by the dangerous scientist .
a sexy winner washed a student .,a student was washed by a sexy winner .,the handsome scientist drags the kid .,the kid is dragged by the handsome scientist .
an insane aunt prepared a candy .,a candy was prepared by an insane aunt .,the weird scientist drags the kid .,the kid is dragged by the weird scientist .
a dumb father asked an actor .,an actor was asked by a dumb father .,the holy scientist drags the kid .,the kid is dragged by the holy scientist .
a famous priest embraced a father .,a father was embraced by a famous priest .,the religious scientist drags the kid .,the kid is dragged by the religious scientist .
a wonderful hero joined a club .,a club was joined by a wonderful hero .,the foreign scientist drags the kid .,the kid is dragged by the foreign scientist .
the fair kid discovered the bottle .,the bottle was discovered by the fair kid .,a weird secretary hurries a hero .,a hero is hurried by a weird secretary .
the pale doctor dragged the captain .,the captain was dragged by the pale doctor .,a southern secretary hurries a hero .,a hero is hurried by a southern secretary .
the brave scientist forgave the leader .,the leader was forgiven by the brave scientist .,a funny secretary hurries a hero .,a hero is hurried by a funny secretary .
the bright singer bothered the band .,the band was bothered by the bright singer .,a bad secretary hurries a hero .,a hero is hurried by a bad secretary .
the critical pilot hurt the band .,the band was hurt by the critical pilot .,a creative secretary hurries a hero .,a hero is hurried by a creative secretary .
the glad colonel hurt the kid .,the kid was hurt by the glad colonel .,a nervous secretary hurries a hero .,a hero is hurried by a nervous secretary .
the busy candidate wanted the juice .,the juice was wanted by the busy candidate .,a sad secretary hurries a hero .,a hero is hurried by a sad secretary .
the nervous husband tasted the candy .,the candy was tasted by the nervous husband .,a sad secretary hurries a hero .,a hero is hurried by a sad secretary .
the strong pilot judged the army .,the army was judged by the strong pilot .,a dangerous secretary hurries a hero .,a hero is hurried by a dangerous secretary .
the jewish chief joined the kid .,the kid was joined by the jewish chief .,a nervous secretary hurries a hero .,a hero is hurried by a nervous secretary .
a responsible secretary surprises a kid .,a kid is surprised by a responsible secretary .,the ordinary friend comforted the prince .,the prince was comforted by the ordinary friend .
a silly cop beats a winner .,a winner is beaten by a silly cop .,the innocent friend comforted the prince .,the prince was comforted by the innocent friend .
a glad son joins a band .,a band is joined by a glad son .,the healthy friend comforted the prince .,the prince was comforted by the healthy friend .
an eager aunt embraces a leader .,a leader is embraced by an eager aunt .,the friendly friend comforted the prince .,the prince was comforted by the friendly friend .
a odd writer kisses a colonel .,a colonel is kissed by a odd writer .,the beautiful friend comforted the prince .,the prince was comforted by the beautiful friend .
a helpful sheriff drags an author .,an author is dragged by a helpful sheriff .,the curious friend comforted the prince .,the prince was comforted by the curious friend .
a pale friendly parent drags a man .,a man is dragged by a pale friendly parent .,the pale friend comforted the prince .,the prince was comforted by the pale friend .
an excited attorney raises a cheese .,a cheese is raised by an excited attorney .,the guilty friend comforted the prince .,the prince was comforted by the guilty friend .
a stupid lawyer removes a button .,a button is removed by a stupid lawyer .,the chinese friend comforted the prince .,the prince was comforted by the chinese friend .
a busy candidate raises a beer .,a beer is raised by a busy candidate .,the criminal friend comforted the prince .,the prince was comforted by the criminal friend .
the curious cousin strikes the student .,the student is struck by the curious cousin .,a healthy hero dragged a box .,a box was dragged by a healthy hero .
the ordinary cop comforts the employee .,the employee is comforted by the ordinary cop .,a peaceful hero dragged a box .,a box was dragged by a peaceful hero .
the stupid prince tastes the candy .,the candy is tasted by the stupid prince .,a beautiful hero dragged a box .,a box was dragged by a beautiful hero .
the rich corporation helps the buddy .,the buddy is helped by the rich corporation .,a holy hero dragged a box .,a box was dragged by a holy hero .
the attractive author raises the priest .,the priest is raised by the attractive author .,a funny hero dragged a box .,a box was dragged by a funny hero .
the mad cop prepares the candy .,the candy is prepared by the mad cop .,a happy hero dragged a box .,a box was dragged by a happy hero .
the cool nurse carries the tea .,the tea is carried by the cool nurse .,a wonderful hero dragged a box .,a box was dragged by a wonderful hero .
the eager actor destroys the machine .,the machine is destroyed by the eager actor .,a fantastic hero dragged a box .,a box was dragged by a fantastic hero .
