pa, pp, ta, tp
a child prepared a beer .,a beer was prepared by a child .,the secretary destroys the pie .,the pie is destroyed by the secretary .
a doctor asked an administration .,an administration was asked by a doctor .,the secretary destroys the pie .,the pie is destroyed by the secretary .
a champion kissed a daughter .,a daughter was kissed by a champion .,the secretary destroys the pie .,the pie is destroyed by the secretary .
a soldier helped a professor .,a professor was helped by a soldier .,the secretary destroys the pie .,the pie is destroyed by the secretary .
an opponent embraces a son .,a son is embraced by an opponent .,the prince followed the mayor .,the mayor was followed by the prince .
a champion prepares a chocolate .,a chocolate is prepared by a champion .,the prince followed the mayor .,the mayor was followed by the prince .
an author kills a minister .,a minister is killed by an author .,the prince followed the mayor .,the mayor was followed by the prince .
a reader drinks a juice .,a juice is drunk by a reader .,the prince followed the mayor .,the mayor was followed by the prince .
an author smells a pie .,a pie is smelled by an author .,the prince followed the mayor .,the mayor was followed by the prince .
a kid hurts an author .,an author is hurt by a kid .,the prince followed the mayor .,the mayor was followed by the prince .
a husband eats a chicken .,a chicken is eaten by a husband .,the prince followed the mayor .,the mayor was followed by the prince .
a parent judges a cop .,a cop is judged by a parent .,the prince followed the mayor .,the mayor was followed by the prince .
a son forgets a mother .,a mother is forgotten by a son .,the prince followed the mayor .,the mayor was followed by the prince .
an actor surprises a reader .,a reader is surprised by an actor .,the prince followed the mayor .,the mayor was followed by the prince .
a physician selects a telephone .,a telephone is selected by a physician .,the champion kissed the teacher .,the teacher was kissed by the champion .
a girl forgets a tea .,a tea is forgotten by a girl .,the champion kissed the teacher .,the teacher was kissed by the champion .
a princess forgives an adult .,an adult is forgiven by a princess .,the champion kissed the teacher .,the teacher was kissed by the champion .
an attorney surprises a worker .,a worker is surprised by an attorney .,the champion kissed the teacher .,the teacher was kissed by the champion .
an uncle hurries a mother .,a mother is hurried by an uncle .,the champion kissed the teacher .,the teacher was kissed by the champion .
a girl judges a lawyer .,a lawyer is judged by a girl .,the champion kissed the teacher .,the teacher was kissed by the champion .
a mother drags a priest .,a priest is dragged by a mother .,the champion kissed the teacher .,the teacher was kissed by the champion .
a colonel carries a bell .,a bell is carried by a colonel .,the champion kissed the teacher .,the teacher was kissed by the champion .
a daughter punches a woman .,a woman is punched by a daughter .,the champion kissed the teacher .,the teacher was kissed by the champion .
a girl surprises a partner .,a partner is surprised by a girl .,the champion kissed the teacher .,the teacher was kissed by the champion .
the priest judged the army .,the army was judged by the priest .,a chief carries a princess .,a princess is carried by a chief .
the kid killed the father .,the father was killed by the kid .,a chief carries a princess .,a princess is carried by a chief .
the soldier surprised the winner .,the winner was surprised by the soldier .,a chief carries a princess .,a princess is carried by a chief .
the actor dragged the sheriff .,the sheriff was dragged by the actor .,a chief carries a princess .,a princess is carried by a chief .
the guy beat the son .,the son was beaten by the guy .,a chief carries a princess .,a princess is carried by a chief .
the army used the jacket .,the jacket was used by the army .,a chief carries a princess .,a princess is carried by a chief .
the student chased the band .,the band was chased by the student .,a chief carries a princess .,a princess is carried by a chief .
the teacher forgave the student .,the student was forgiven by the teacher .,a chief carries a princess .,a princess is carried by a chief .
the boy forgot the iron .,the iron was forgotten by the boy .,a chief carries a princess .,a princess is carried by a chief .
the secretary described the hat .,the hat was described by the secretary .,a chief carries a princess .,a princess is carried by a chief .
the sheriff drags the king .,the king is dragged by the sheriff .,a husband accepted a ball .,a ball was accepted by a husband .
the corporation purchases the tea .,the tea is purchased by the corporation .,a husband accepted a ball .,a ball was accepted by a husband .
the princess chases the lady .,the lady is chased by the princess .,a husband accepted a ball .,a ball was accepted by a husband .
the soldier leads the club .,the club is led by the soldier .,a husband accepted a ball .,a ball was accepted by a husband .
the mayor surprises the cop .,the cop is surprised by the mayor .,a husband accepted a ball .,a ball was accepted by a husband .
the parent judges the physician .,the physician is judged by the parent .,a husband accepted a ball .,a ball was accepted by a husband .
the actress joins the woman .,the woman is joined by the actress .,a husband accepted a ball .,a ball was accepted by a husband .
the priest removes the key .,the key is removed by the priest .,a husband accepted a ball .,a ball was accepted by a husband .
the princess describes the card .,the card is described by the princess .,a husband accepted a ball .,a ball was accepted by a husband .
the opponent selects the juice .,the juice is selected by the opponent .,a husband accepted a ball .,a ball was accepted by a husband .
an author prepares a cheese .,a cheese is prepared by an author .,the cousin judged the administration .,the administration was judged by the cousin .
