pa, pp, ta, tp
a mayor kept a plate .,a plate was kept by a mayor .,the mayor uses the camera .,the camera is used by the mayor .
a mayor purchased a juice .,a juice was purchased by a mayor .,the mayor uses the camera .,the camera is used by the mayor .
a mayor wanted a juice .,a juice was wanted by a mayor .,the mayor uses the camera .,the camera is used by the mayor .
a daughter broke a camera .,a camera was broken by a daughter .,the mayor uses the camera .,the camera is used by the mayor .
a mayor purchased a juice .,a juice was purchased by a mayor .,the mayor uses the camera .,the camera is used by the mayor .
the princess forgave the club .,the club was forgiven by the princess .,a writer asks a club .,a club is asked by a writer .
the cousin chased the club .,the club was chased by the cousin .,a writer asks a club .,a club is asked by a writer .
the winner chased the club .,the club was chased by the winner .,a writer asks a club .,a club is asked by a writer .
the manager chased the club .,the club was chased by the manager .,a writer asks a club .,a club is asked by a writer .
the bishop bothered the club .,the club was bothered by the bishop .,a writer asks a club .,a club is asked by a writer .
the hero followed the club .,the club was followed by the hero .,a writer asks a club .,a club is asked by a writer .
the writer collected the box .,the box was collected by the writer .,a writer asks a club .,a club is asked by a writer .
the priest hurt the club .,the club was hurt by the priest .,a writer asks a club .,a club is asked by a writer .
the writer forgot the pot .,the pot was forgotten by the writer .,a writer asks a club .,a club is asked by a writer .
the girl hurt the club .,the club was hurt by the girl .,a writer asks a club .,a club is asked by a writer .
a chief raises a tea .,a tea is raised by a chief .,the son described the tea .,the tea was described by the son .
a son raises an actress .,an actress is raised by a son .,the son described the tea .,the tea was described by the son .
a daughter raises a tea .,a tea is raised by a daughter .,the son described the tea .,the tea was described by the son .
a son leads an army .,an army is led by a son .,the son described the tea .,the tea was described by the son .
a son follows a guy .,a guy is followed by a son .,the son described the tea .,the tea was described by the son .
a son prepares a candy .,a candy is prepared by a son .,the son described the tea .,the tea was described by the son .
a son asks a mayor .,a mayor is asked by a son .,the son described the tea .,the tea was described by the son .
a sheriff catches a tea .,a tea is caught by a sheriff .,the son described the tea .,the tea was described by the son .
a guy forgets a tea .,a tea is forgotten by a guy .,the son described the tea .,the tea was described by the son .
an author discovers a tea .,a tea is discovered by an author .,the son described the tea .,the tea was described by the son .
a father used a card .,a card was used by a father .,the girl accepts the card .,the card is accepted by the girl .
a girl collected a tea .,a tea was collected by a girl .,the girl accepts the card .,the card is accepted by the girl .
a bishop broke a card .,a card was broken by a bishop .,the girl accepts the card .,the card is accepted by the girl .
a girl removed a motor .,a motor was removed by a girl .,the girl accepts the card .,the card is accepted by the girl .
a lady wrapped a card .,a card was wrapped by a lady .,the girl accepts the card .,the card is accepted by the girl .
a bishop left a card .,a card was left by a bishop .,the girl accepts the card .,the card is accepted by the girl .
a chief removed a card .,a card was removed by a chief .,the girl accepts the card .,the card is accepted by the girl .
a girl drank a juice .,a juice was drunk by a girl .,the girl accepts the card .,the card is accepted by the girl .
a girl comforted an attorney .,an attorney was comforted by a girl .,the girl accepts the card .,the card is accepted by the girl .
a girl judged a corporation .,a corporation was judged by a girl .,the girl accepts the card .,the card is accepted by the girl .
the lady punches the boy .,the boy is punched by the lady .,a professor helped a boy .,a boy was helped by a professor .
the daughter punches the boy .,the boy is punched by the daughter .,a professor helped a boy .,a boy was helped by a professor .
the professor purchases the chicken .,the chicken is purchased by the professor .,a professor helped a boy .,a boy was helped by a professor .
the lawyer kills the boy .,the boy is killed by the lawyer .,a professor helped a boy .,a boy was helped by a professor .
the professor wants the chicken .,the chicken is wanted by the professor .,a professor helped a boy .,a boy was helped by a professor .
the professor keeps the candy .,the candy is kept by the professor .,a professor helped a boy .,a boy was helped by a professor .
the professor keeps the coffee .,the coffee is kept by the professor .,a professor helped a boy .,a boy was helped by a professor .
the professor keeps the meal .,the meal is kept by the professor .,a professor helped a boy .,a boy was helped by a professor .
the professor wants the salad .,the salad is wanted by the professor .,a professor helped a boy .,a boy was helped by a professor .
the professor purchases the beer .,the beer is purchased by the professor .,a professor helped a boy .,a boy was helped by a professor .
the lady washed the plate .,the plate was washed by the lady .,a lady destroys a tea .,a tea is destroyed by a lady .
the cop carried the tea .,the tea was carried by the cop .,a lady destroys a tea .,a tea is destroyed by a lady .
the lady bothered the secretary .,the secretary was bothered by the lady .,a lady destroys a tea .,a tea is destroyed by a lady .
the lady washed the jacket .,the jacket was washed by the lady .,a lady destroys a tea .,a tea is destroyed by a lady .
the student forgot the tea .,the tea was forgotten by the student .,a lady destroys a tea .,a tea is destroyed by a lady .
the lady comforted the son .,the son was comforted by the lady .,a lady destroys a tea .,a tea is destroyed by a lady .
the lady punched the candidate .,the candidate was punched by the lady .,a lady destroys a tea .,a tea is destroyed by a lady .
the lady taught the candidate .,the candidate was taught by the lady .,a lady destroys a tea .,a tea is destroyed by a lady .
the physician described the tea .,the tea was described by the physician .,a lady destroys a tea .,a tea is destroyed by a lady .
