pa, pp, ta, tp
a lawyer judged a corporation .,a corporation was judged by a lawyer .,the ridiculous scientist eats the candy .,the candy is eaten by the ridiculous scientist .
the cousin wants the meal .,the meal is wanted by the cousin .,a funny lady forgave a business .,a business was forgiven by a funny lady .
the colonel removes the log .,the log is removed by the colonel .,a happy lady forgave a business .,a business was forgiven by a happy lady .
the employee collects the beer .,the beer is collected by the employee .,a stupid lady forgave a business .,a business was forgiven by a stupid lady .
the club purchases the coffee .,the coffee is purchased by the club .,a handsome lady forgave a business .,a business was forgiven by a handsome lady .
the guest prepares the anchor .,the anchor is prepared by the guest .,a loud lady forgave a business .,a business was forgiven by a loud lady .
the mother drags the writer .,the writer is dragged by the mother .,a spanish lady forgave a business .,a business was forgiven by a spanish lady .
the winner collects the tea .,the tea is collected by the winner .,a rough lady forgave a business .,a business was forgiven by a rough lady .
the employer removes the anchor .,the anchor is removed by the employer .,a famous lady forgave a business .,a business was forgiven by a famous lady .
the mayor embraces the cousin .,the cousin is embraced by the mayor .,a generous lady forgave a business .,a business was forgiven by a generous lady .
the mayor leaves the gun .,the gun is left by the mayor .,a fair lady forgave a business .,a business was forgiven by a fair lady .
a buddy forgets a card .,a card is forgotten by a buddy .,the sweet winner wanted the gun .,the gun was wanted by the sweet winner .
a sheriff breaks a plate .,a plate is broken by a sheriff .,the calm winner wanted the gun .,the gun was wanted by the calm winner .
an actress hurries a man .,a man is hurried by an actress .,the famous winner wanted the gun .,the gun was wanted by the famous winner .
a daughter wraps a guitar .,a guitar is wrapped by a daughter .,the violent winner wanted the gun .,the gun was wanted by the violent winner .
a priest teaches a buddy .,a buddy is taught by a priest .,the special winner wanted the gun .,the gun was wanted by the special winner .
a husband teaches a teacher .,a teacher is taught by a husband .,the scary winner wanted the gun .,the gun was wanted by the scary winner .
an employer tastes a pie .,a pie is tasted by an employer .,the silent winner wanted the gun .,the gun was wanted by the silent winner .
a bishop forgets an aunt .,an aunt is forgotten by a bishop .,the rich winner wanted the gun .,the gun was wanted by the rich winner .
a president uses a book .,a book is used by a president .,the reliable winner wanted the gun .,the gun was wanted by the reliable winner .
an adult beats a student .,a student is beaten by an adult .,the guilty winner wanted the gun .,the gun was wanted by the guilty winner .
the father led the band .,the band was led by the father .,a foreign company purchases a chocolate .,a chocolate is purchased by a foreign company .
the partner caught the anchor .,the anchor was caught by the partner .,a great company purchases a chocolate .,a chocolate is purchased by a great company .
the parent understood the aunt .,the aunt was understood by the parent .,a modest company purchases a chocolate .,a chocolate is purchased by a modest company .
the father judged the girl .,the girl was judged by the father .,a weird company purchases a chocolate .,a chocolate is purchased by a weird company .
the professor chased the mother .,the mother was chased by the professor .,a holy company purchases a chocolate .,a chocolate is purchased by a holy company .
the opponent broke the log .,the log was broken by the opponent .,a modern company purchases a chocolate .,a chocolate is purchased by a modern company .
the sheriff discovered the meal .,the meal was discovered by the sheriff .,a curious company purchases a chocolate .,a chocolate is purchased by a curious company .
the uncle collected the cup .,the cup was collected by the uncle .,a holy company purchases a chocolate .,a chocolate is purchased by a holy company .
the colonel wanted the tea .,the tea was wanted by the colonel .,a busy company purchases a chocolate .,a chocolate is purchased by a busy company .
the pilot described the parent .,the parent was described by the pilot .,a ordinary company purchases a chocolate .,a chocolate is purchased by a ordinary company .
the worker chases the friend .,the friend is chased by the worker .,a odd scientist wrapped a ball .,a ball was wrapped by a odd scientist .
the army purchases the key .,the key is purchased by the army .,a busy scientist wrapped a ball .,a ball was wrapped by a busy scientist .
the son drags the sheriff .,the sheriff is dragged by the son .,a ill scientist wrapped a ball .,a ball was wrapped by a ill scientist .
the prince drags the student .,the student is dragged by the prince .,a foreign scientist wrapped a ball .,a ball was wrapped by a foreign scientist .
the father drags the guy .,the guy is dragged by the father .,a spanish scientist wrapped a ball .,a ball was wrapped by a spanish scientist .
