pa, pp, ta, tp
an army helped an opponent .,an opponent was helped by an army .,the princess asks the priest .,the priest is asked by the princess .
an opponent wanted a key .,a key was wanted by an opponent .,the princess asks the priest .,the priest is asked by the princess .
a manager wanted a candy .,a candy was wanted by a manager .,the princess asks the priest .,the priest is asked by the princess .
a student helped an author .,an author was helped by a student .,the princess asks the priest .,the priest is asked by the princess .
an administration helped a cousin .,a cousin was helped by an administration .,the princess asks the priest .,the priest is asked by the princess .
a lawyer helped a pilot .,a pilot was helped by a lawyer .,the princess asks the priest .,the priest is asked by the princess .
a pilot helped an employer .,an employer was helped by a pilot .,the princess asks the priest .,the priest is asked by the princess .
the administration helps the lawyer .,the lawyer is helped by the administration .,a teacher prepared a beer .,a beer was prepared by a teacher .
the employee helps the buddy .,the buddy is helped by the employee .,a teacher prepared a beer .,a beer was prepared by a teacher .
the business helps the singer .,the singer is helped by the business .,a teacher prepared a beer .,a beer was prepared by a teacher .
the writer helps the actor .,the actor is helped by the writer .,a teacher prepared a beer .,a beer was prepared by a teacher .
the mayor helps the captain .,the captain is helped by the mayor .,a teacher prepared a beer .,a beer was prepared by a teacher .
the company helps the employer .,the employer is helped by the company .,a teacher prepared a beer .,a beer was prepared by a teacher .
the author helps the employer .,the employer is helped by the author .,a teacher prepared a beer .,a beer was prepared by a teacher .
the club helps the worker .,the worker is helped by the club .,a teacher prepared a beer .,a beer was prepared by a teacher .
the boy helps the president .,the president is helped by the boy .,a teacher prepared a beer .,a beer was prepared by a teacher .
the bishop helps the cop .,the cop is helped by the bishop .,a teacher prepared a beer .,a beer was prepared by a teacher .
a worker hurts a company .,a company is hurt by a worker .,the attorney beat the captain .,the captain was beaten by the attorney .
an aunt hurts a company .,a company is hurt by an aunt .,the attorney beat the captain .,the captain was beaten by the attorney .
a singer hurts a corporation .,a corporation is hurt by a singer .,the attorney beat the captain .,the captain was beaten by the attorney .
a soldier hurts a friend .,a friend is hurt by a soldier .,the attorney beat the captain .,the captain was beaten by the attorney .
a doctor hurts a boy .,a boy is hurt by a doctor .,the attorney beat the captain .,the captain was beaten by the attorney .
a minister hurts a buddy .,a buddy is hurt by a minister .,the attorney beat the captain .,the captain was beaten by the attorney .
a king hurts a club .,a club is hurt by a king .,the attorney beat the captain .,the captain was beaten by the attorney .
a worker hurts a king .,a king is hurt by a worker .,the attorney beat the captain .,the captain was beaten by the attorney .
a worker hurts a company .,a company is hurt by a worker .,the attorney beat the captain .,the captain was beaten by the attorney .
a princess hurts a daughter .,a daughter is hurt by a princess .,the attorney beat the captain .,the captain was beaten by the attorney .
a corporation wanted a tea .,a tea was wanted by a corporation .,the priest asks the army .,the army is asked by the priest .
an actress wanted a candy .,a candy was wanted by an actress .,the priest asks the army .,the army is asked by the priest .
a corporation helped a worker .,a worker was helped by a corporation .,the priest asks the army .,the army is asked by the priest .
a club wanted a guitar .,a guitar was wanted by a club .,the priest asks the army .,the army is asked by the priest .
a business helped an opponent .,an opponent was helped by a business .,the priest asks the army .,the army is asked by the priest .
an administration wanted a beer .,a beer was wanted by an administration .,the priest asks the army .,the army is asked by the priest .
a band helped a singer .,a singer was helped by a band .,the priest asks the army .,the army is asked by the priest .
a physician wanted a log .,a log was wanted by a physician .,the priest asks the army .,the army is asked by the priest .
a corporation helped a parent .,a parent was helped by a corporation .,the priest asks the army .,the army is asked by the priest .
a mayor helped a student .,a student was helped by a mayor .,the priest asks the army .,the army is asked by the priest .
the girl beats the priest .,the priest is beaten by the girl .,an actor struck a leader .,a leader was struck by an actor .
the father punches the scientist .,the scientist is punched by the father .,an actor struck a leader .,a leader was struck by an actor .
the daughter punches the doctor .,the doctor is punched by the daughter .,an actor struck a leader .,a leader was struck by an actor .
the author punches the lady .,the lady is punched by the author .,an actor struck a leader .,a leader was struck by an actor .
the winner punches the reader .,the reader is punched by the winner .,an actor struck a leader .,a leader was struck by an actor .
the daughter beats the pilot .,the pilot is beaten by the daughter .,an actor struck a leader .,a leader was struck by an actor .
the nurse beats the writer .,the writer is beaten by the nurse .,an actor struck a leader .,a leader was struck by an actor .
the adult punches the father .,the father is punched by the adult .,an actor struck a leader .,a leader was struck by an actor .
the priest punches the daughter .,the daughter is punched by the priest .,an actor struck a leader .,a leader was struck by an actor .
the princess beats the reader .,the reader is beaten by the princess .,an actor struck a leader .,a leader was struck by an actor .
a winner forgave a buddy .,a buddy was forgiven by a winner .,the worker understands the writer .,the writer is understood by the worker .
a scientist forgave a captain .,a captain was forgiven by a scientist .,the worker understands the writer .,the writer is understood by the worker .
